UPC1,Descrption,Price,Category,Sub Category ,Sub Category 2,Sub Category 3 ,Vendor ,GR,GC,VR,VC
40000003703,Hand Wipes,8,Bath/Body ,,,,,0,0,1,0
40000003703,Hand Wipes,8,Bath/Body ,,,,,0,0,1,0
40000003703,Hand Wipes,8,Bath/Body ,,,,,0,0,1,0
40000003703,Hand Wipes,8,Bath/Body ,,,,,0,0,1,0
40000003703,Hand Wipes,8,Bath/Body ,,,,,0,0,1,0
40000003703,Hand Wipes,8,Bath/Body ,,,,,0,0,1,0
40000003703,Hand Wipes,8,Bath/Body,,,,,0,0,0,1
40000003703,Hand Wipes,8,Bath/Body,,,,,0,0,0,1
40000003703,Hand Wipes,8,Bath/Body,,,,,0,0,0,1
40000003703,Hand Wipes,8,Bath/Body,,,,Pacifica,0,0,0,1
40000003703,Hand Wipes,8,Bath/Body,,,,Pacifica,0,0,0,1
40000003703,Hand Wipes,8,Bath/Body,,,,Pacifica,0,0,0,1
40000003703,Hand Wipes,8,Bath/Body,,,,Pacifica,0,0,0,1
40000003703,Hand Wipes,8,Bath/Body,,,,Pacifica,0,0,0,1
40000003703,Hand Wipes,8,Bath/Body,,,,Pacifica,0,0,0,1
40000003703,Hand Wipes,8,Bath/Body,,,,Pacifica,0,0,0,1
40000003707,,49,,,,,,1,0,0,0
40000003707,,49,,,,,,1,0,0,0
40000003707,,49,,,,,,0,1,0,0
40000003708,,54,,,,,,0,1,0,0
40000003711,,88,Apparel,,,,,0,0,1,0
40000003712,,10,Bath/Body ,,,,,0,0,1,0
40000003712,,10,Bath/Body ,,,,,0,0,1,0
40000003712,,10,Bath/Body ,,,,,0,0,1,0
40000003712,,10,Bath/Body ,,,,,0,0,1,0
40000003712,,10,Bath/Body ,,,,,0,0,1,0
40000003712,,10,,,,,,0,0,0,1
40000003712,,10,,,,,,0,0,0,1
40000003712,,10,,,,,,0,0,0,1
40000003712,,10,,,,,,0,0,0,1
40000003712,,10,,,,,,0,0,0,1
40000003712,,10,,,,,,0,0,0,1
40000003712,,10,,,,,,0,0,0,1
40000003712,,10,,,,,,0,0,0,1
40000003712,,10,,,,,,0,0,0,1
40000003712,,10,,,,,,0,0,0,1
40000003712,,10,,,,,,0,0,0,1
40000003712,,10,,,,,,0,0,0,1
40000003712,,10,,,,,,0,0,0,1
40000003713,,17,Bath/Body ,,,,,0,0,1,0
40000003713,,17,Bath/Body ,,,,,0,0,1,0
40000003713,,17,Bath/Body ,,,,,0,0,1,0
40000003713,,17,Bath/Body ,,,,,0,0,1,0
40000003713,,17,Bath/Body ,,,,,0,0,1,0
40000003713,,17,,,,,,0,0,0,1
40000003713,,17,,,,,,0,0,0,1
40000003713,,17,,,,,,0,0,0,1
40000003713,,17,,,,,,0,0,0,1
40000003713,,17,,,,,,0,0,0,1
40000003713,,17,,,,,,0,0,0,1
40000003713,,17,,,,,,0,0,0,1
40000003713,,17,,,,,,0,0,0,1
40000003713,,17,,,,,,0,0,0,1
40000003713,,17,,,,,,0,0,0,1
40000003714,,145,Apparel,,,,,0,0,1,0
40000003714,,145,,,,,,0,0,0,1
40000003715,,135,Apparel,,,,,0,0,1,0
40000003715,,135,Apparel,,,,,0,0,1,0
40000003715,,135,,,,,,0,0,0,1
40000003715,,135,,,,,,0,0,0,1
40000003715,,135,,,,,,0,0,0,1
40000003715,,135,,,,,,0,0,0,1
40000003715,,135,,,,,,0,0,0,1
40000003715,,135,,,,,,0,0,0,1
40000003715,,135,,,,,,0,0,0,1
40000003716,,245,Apparel,,,,,0,0,1,0
40000003716,,245,Apparel,,,,,0,0,1,0
40000003716,,245,Apparel,,,,,0,0,1,0
40000003716,,245,Apparel,,,,,0,0,1,0
40000003716,,245,Apparel,,,,,0,0,1,0
40000003716,,245,Apparel,,,,,0,0,0,1
40000003716,,245,Apparel,,,,,0,0,0,1
40000003716,,245,Apparel,,,,,0,0,0,1
40000003716,,245,Apparel,,,,,0,0,0,1
40000003716,,245,Apparel,,,,,0,0,0,1
40000003716,,245,Apparel,,,,,0,0,0,1
40000003717,,225,Apparel,,,,,0,0,1,0
40000003717,,225,Apparel,Bottom,,Denim,,0,0,0,1
40000003717,,225,Apparel,,,,,0,0,0,1
40000003717,,225,Apparel,,,,,0,0,0,1
40000003718,,12,,,,,,1,0,0,0
40000003718,,12,,,,,,0,1,0,0
40000003719,,44,,,,,,1,0,0,0
40000003719,,44,,,,,,1,0,0,0
40000003719,,44,,,,,,0,1,0,0
40000003725,,56,,,,,,1,0,0,0
40000003731,,19.99,,,,,,1,0,0,0
40000003732,,75,,,,,,0,0,0,1
40000003735,Dress,56,Apparel,Dress,,,,0,0,0,1
40000003738,,60,Apparel,Top,,,,0,0,0,1
40000003738,,60,Apparel,Top,,,,0,0,0,1
40000003738,,60,Apparel,Top,,,,0,0,0,1
40000003738,,60,Apparel,Top,,,,0,0,0,1
40000003739,,62,Apparel,,,,,0,0,1,0
40000003739,,62,Apparel,Top,,,,0,0,0,1
40000003739,,62,Apparel,Top,,,,0,0,0,1
40000003739,,62,Apparel,Top,,,,0,0,0,1
40000003739,,62,Apparel,Top,,,,0,0,0,1
40000003741,,59,Apparel,Bottom,,,,0,0,0,1
40000003741,,59,Apparel,,,,,0,0,0,1
40000003741,,59,Apparel,,,,,0,0,0,1
40000003742,,25,,,,,,1,0,0,0
40000003742,,25,,,,,,1,0,0,0
40000003742,,25,,,,,,1,0,0,0
40000003742,,25,,,,,,0,1,0,0
40000003743,GoodHyou Top,39.99,Apparel,Top,,,,0,0,1,0
40000003743,GoodHyou Top,39.99,Apparel,,,,,0,0,1,0
40000003743,GoodHyou Top,39.99,Apparel,,,,,0,0,1,0
40000003743,GoodHyou Top,39.99,Apparel,,,,,0,0,1,0
40000003743,GoodHyou Top,39.99,Apparel,,,,,0,0,1,0
40000003743,GoodHyou Top,39.99,Apparel,,,,,0,0,1,0
40000003743,GoodHyou Top,39.99,Apparel,,,,,0,0,1,0
40000003743,GoodHyou Top,39.99,Apparel,,,,,0,0,1,0
40000003743,GoodHyou Top,39.99,Apparel,,,,,0,0,1,0
40000003743,GoodHyou Top,39.99,Apparel,,,,GoodHyouman ,0,0,0,1
40000003743,GoodHyou Top,39.99,Apparel,,,,GoodHyouman ,0,0,0,1
40000003743,GoodHyou Top,39.99,Apparel,Top,,,GoodHyouman,0,0,0,1
40000003743,GoodHyou Top,39.99,Apparel,Top,,,GoodHyouman,0,0,0,1
40000003743,GoodHyou Top,39.99,Apparel,Top,,,GoodHyouman,0,0,0,1
40000003743,GoodHyou Top,39.99,Apparel,Top,,,GoodHyouman,0,0,0,1
40000003743,GoodHyou Top,39.99,Apparel,Top,,,GoodHyouman,0,0,0,1
40000003743,GoodHyou Top,39.99,Apparel,Top,,,GoodHyouman,0,0,0,1
40000003743,GoodHyou Top,39.99,Apparel,Top,,,GoodHyouman,0,0,0,1
40000003743,GoodHyou Top,39.99,Apparel,Top,,,GoodHyouman,0,0,0,1
40000003744,,44,Apparel,Top,,,GoodHyouman,0,0,0,1
40000003746,Pinnapple Graphic ,28,Apparel,Top,Tank,,,0,0,1,0
40000003746,,28,Apparel,,,,,0,0,1,0
40000003746,,28,,,,,,0,0,0,1
40000003753,,39,,,,,,0,1,0,0
40000003754,,42,,,,,,0,1,0,0
40000003755,,28,,,,,,1,0,0,0
40000003756,,42,,,,,,0,1,0,0
40000003758,Piko Dress,28,Apparel,Top,,,,1,0,0,0
40000003758,Piko Dress,28,Apparel,Dress,,,,0,1,0,0
40000003759,,98,Apparel,,,,,0,0,1,0
40000003759,,98,Apparel,,,,,0,0,1,0
40000003759,,98,Apparel,,,,,0,0,1,0
40000003759,,98,Apparel,,,,,0,0,0,1
40000003759,,98,Apparel,,,,,0,0,0,1
40000003759,,98,Apparel,,,,,0,0,0,1
40000003763,Khaki/White Tank,48,Apparel,Top,,,,1,0,0,0
40000003763,Khaki/White Tank,48,Apparel,Top,,,,0,1,0,0
40000003764,Black/White Stripes Away,48,Apparel,Top,,,,1,0,0,0
40000003764,Black/White Stripes Away,48,Apparel,,,,,1,0,0,0
40000003764,Black/White Stripes Away,48,Apparel,,,,,1,0,0,0
40000003764,Black/White Stripes Away,48,Apparel,Top,,,,0,1,0,0
40000003765,White Jet Set Linen,58,Apparel,Top,,,,1,0,0,0
40000003765,White Jet Set Linen,58,Apparel,Top,,,,1,0,0,0
40000003765,White Jet Set Linen,58,Apparel,Top,,,,0,1,0,0
40000003766,Aruba Maxi Dress,98,Apparel,Dress,Maxi,,,0,0,0,1
40000003766,Aruba Maxi Dress,98,Apparel,Dress,Maxi,,,0,0,0,1
40000003766,Aruba Maxi Dress,98,Apparel,Dress,Maxi,,,0,0,0,1
40000003766,Aruba Maxi Dress,98,Apparel,Dress,Maxi,,,0,0,0,1
40000003766,Aruba Maxi Dress,98,Apparel,Dress,Maxi,,,0,0,0,1
40000003767,V-Neck Top,42,Apparel,Top,,,,0,0,1,0
40000003767,V-Neck Top,42,Apparel,Top,,,,0,0,0,1
40000003767,V-Neck Top,42,Apparel,Top,,,,0,0,0,1
40000003768,Maxi Skirt,75,Apparel,Bottom,,,,0,0,0,1
40000003769,Tank Dress,73,Apparel,Dress,,,,0,0,1,0
40000003772,White Romper,84,Apparel,,,,,0,0,1,0
40000003772,White Romper,84,Apparel,Romper,,,,0,0,0,1
40000003772,White Romper,84,Apparel,Romper,,,,0,0,0,1
40000003773,Embroidered Tribal Tank,32,Apparel,Top,,,,1,0,0,0
40000003776,Lace Up Bell Sleeve Top,35,Apparel,Top,,,,1,0,0,0
40000003777,Shift Dress with Cape,37,Apparel,Dress,,,,1,0,0,0
40000003780,Printed Yoke Top,37,Apparel,Top,,,,1,0,0,0
40000003780,Printed Yoke Top,37,Apparel,Top,,,,1,0,0,0
40000003787,Giving Keys Lariat Lock Silver,75,Accessory,Jewelry,Necklace,,The Giving Keys ,0,0,0,1
40000003789,Giving Keys Lariat Lock Gold,75,Accessory ,,,,,0,0,1,0
40000003790,Giving Keys Lariat Lock Gold,75,Accessory,Jewelry,Necklace,,The Giving Keys ,0,0,0,1
40000003792,Giving Keys Petite Lock Gold,43,Accessory,Jewelry,Necklace,,The Giving Keys ,0,0,0,1
40000003796,Good Morning Mug,15,Giftware,,,,Fishes Eddy ,0,0,0,1
40000003796,Good Morning Mug,15,Giftware,Mug,,,Fred&Friends,0,0,0,1
40000003796,Good Morning Mug,15,Giftware,Mug,,,Fred&Friends,0,0,0,1
40000003796,Good Morning Mug,15,Giftware,Mug,,,Fred&Friends,0,0,0,1
40000003797,Here's Your Snack Platter,23,Giftware ,Plate,,,Fishes Eddy ,0,0,1,0
40000003797,Here's Your Snack Platter,23,Giftware,Plate,,,,0,0,0,1
40000003797,Here's Your Snack Platter,23,Giftware,Plate,,,,0,0,0,1
40000003797,Here's Your Snack Platter,23,Giftware,,,,Fishes Eddy ,0,0,0,1
40000003798,Intervention-Ware Mug,15,Giftware ,Mug,,,Fishes Eddy,0,0,1,0
40000003798,Intervention-Ware Mug,15,Apparel,,,,,0,0,1,0
40000003798,Intervention-Ware Mug,15,Giftware,,,,,0,0,0,1
40000003798,Intervention-Ware Mug,15,Giftware,,,,,0,0,0,1
40000003798,Intervention-Ware Mug,15,Giftware,,,,Fishes Eddy ,0,0,0,1
40000003799,Natural Wedge,39,Footwear,Wedge,,,,1,0,0,0
40000003799,Natural Wedge,39,Footwear,Wedge,,,,1,0,0,0
40000003799,Natural Wedge,39,Footwear,Wedge,,,,1,0,0,0
40000003799,Natural Wedge,39,Footwear,Wedge,,,,0,1,0,0
40000003800,Denim Sandel,19,Footwear,Sandel,,,,1,0,0,0
40000003800,Denim Sandel,19,Footwear,Sandel,,,,1,0,0,0
40000003800,Denim Sandel,19,Footwear,Sandel,,,,1,0,0,0
40000003800,Denim Sandel,19,Footwear,Sandel,,,,1,0,0,0
40000003800,Denim Sandel,19,Footwear,Sandel,,,,1,0,0,0
40000003800,Denim Sandel,19,Footwear,Sandel,,,,0,1,0,0
40000003801,Beige Wedge,39,Footwear,Wedge,,,,1,0,0,0
40000003801,Beige Wedge,39,Footwear,Wedge,,,,1,0,0,0
40000003801,Beige Wedge,39,Footwear,Wedge,,,,1,0,0,0
40000003801,Beige Wedge,39,Footwear,Wedge,,,,1,0,0,0
40000003801,Beige Wedge,39,Footwear,Wedge,,,,1,0,0,0
40000003801,Beige Wedge,39,Footwear,Wedge,,,,1,0,0,0
40000003801,Beige Wedge,39,Footwear,Wedge,,,,0,1,0,0
40000003802,Bra Strappy Back,20,Apparel,,,,,0,0,1,0
40000003802,Bra Strappy Back,20,Apparel,Bralette,,,,0,0,0,1
40000003802,Bra Strappy Back,20,Apparel,Bralette,,,,0,0,0,1
40000003803,Slip She Swings,88,,,,,,0,0,0,1
40000003805,Shrunken 3/4 Sleeve,92,Apparel,Top,Shirt,3/4 Sleeve ,Wilt,0,0,0,1
40000003805,Shrunken 3/4 Sleeve,92,Apparel,Top,Shirt,3/4 Sleeve ,Wilt,0,0,0,1
40000003805,Shrunken 3/4 Sleeve,92,Apparel,Top,Shirt,3/4 Sleeve ,Wilt,0,0,0,1
40000003805,Shrunken 3/4 Sleeve,92,Apparel,Top,Tank,,Wilt,0,0,0,1
40000003805,Shrunken 3/4 Sleeve,92,Apparel,Top,,,Wilt,0,0,0,1
40000003805,Shrunken 3/4 Sleeve,92,Apparel,Top,,,Wilt,0,0,0,1
40000003805,Shrunken 3/4 Sleeve,92,Apparel,Top,,,Wilt,0,0,0,1
40000003807,Wilt Rustic/White Shrunken BF,79.99,Apparel,,,,,0,0,1,0
40000003807,Wilt Rustic/White Shrunken BF,79.99,Apparel,,,,,0,0,1,0
40000003807,Wilt Rustic/White Shrunken BF,79.99,Apparel,,,,,0,0,1,0
40000003807,Wilt Rustic/White Shrunken BF,79.99,Apparel,,,,,0,0,1,0
40000003807,Wilt Rustic/White Shrunken BF,79.99,Apparel,,,,,0,0,1,0
40000003807,Wilt Rustic/White Shrunken BF,79.99,Apparel,Top,,,Wilt,0,0,0,1
40000003807,Wilt Rustic/White Shrunken BF,79.99,Apparel,Top,,,Wilt,0,0,0,1
40000003807,Wilt Rustic/White Shrunken BF,79.99,Apparel,Top,,,Wilt,0,0,0,1
40000003807,Wilt Rustic/White Shrunken BF,79.99,Apparel,Top,,,Wilt,0,0,0,1
40000003809,Low Rise Cropped Skinny,198,Apparel,Bottom,,,,0,0,1,0
40000003809,Low Rise Cropped Skinny,198,Apparel,Bottom,Crop,Denim ,,0,0,0,1
40000003809,Low Rise Cropped Skinny,198,Apparel,Bottom,Crop,Denim ,,0,0,0,1
40000003809,Low Rise Cropped Skinny,198,Apparel,Bottom,Crop,Denim ,,0,0,0,1
40000003810,Anja Cuffed Cropped,198,Apparel,Bottom,Crop,,,0,0,0,1
40000003810,Anja Cuffed Cropped,198,Apparel,Bottom,Crop,,,0,0,0,1
40000003810,Anja Cuffed Cropped,198,Apparel,Bottom,Crop,,,0,0,0,1
40000003810,Anja Cuffed Cropped,198,Apparel,Bottom,Crop,,,0,0,0,1
40000003810,Anja Cuffed Cropped,198,Apparel,Bottom,Crop,,,0,0,0,1
40000003810,Anja Cuffed Cropped,198,Apparel,Bottom,Crop,,,0,0,0,1
40000003810,Anja Cuffed Cropped,198,Apparel,Bottom,Crop,,,0,0,0,1
40000003811,Distressed Denim Shorts,31,Apparel,Bottom,,,,1,0,0,0
40000003811,Distressed Denim Shorts,31,Apparel,Bottom,,,,1,0,0,0
40000003811,Distressed Denim Shorts,31,Apparel,Bottom,,,,1,0,0,0
40000003811,Distressed Denim Shorts,31,Apparel,Bottom,,,,0,1,0,0
40000003814,Headbands of Hope,20,Accessory ,Handband ,,,Handbands of Hope ,0,0,1,0
40000003814,Headbands of Hope,20,Accessory ,Handband ,,,Handbands of Hope ,0,0,1,0
40000003814,Headbands of Hope,20,Accessory ,Handband ,,,Handbands of Hope ,0,0,1,0
40000003814,Headbands of Hope,20,Accessory ,Handband ,,,Handbands of Hope ,0,0,1,0
40000003814,Headbands of Hope,20,Accessory ,Handband ,,,Handbands of Hope ,0,0,1,0
40000003814,Headbands of Hope,20,Accessory,Handband,,,Handbands of Hope,0,0,0,1
40000003814,Headbands of Hope,20,Accessory,Handbands,,,Headbands of Hope,0,0,0,1
40000003815,Headbands of Hope,32,Accessory ,Headband,,,Headbands of Hope,0,0,1,0
40000003815,Headbands of Hope,32,Accessory ,Headband,,,Headbands of Hope,0,0,1,0
40000003815,Headbands of Hope,32,Accessory ,Headband,,,Headbands of Hope,0,0,1,0
40000003815,Headbands of Hope,32,Accessory,Handband,,,Handbands of Hope,0,0,0,1
40000003815,Headbands of Hope,32,Accessory,Handband,,,Handbands of Hope,0,0,0,1
40000003815,Headbands of Hope,32,Accessory,Handbands,,,,0,0,0,1
40000003815,Headbands of Hope,32,Accessory,Handbands,,,Handbands of Hope,0,0,0,1
40000003816,Bridal Cushions,47,Accessory,Jewelry,Earring,,,0,0,0,1
40000003817,Cluster Bling,42,Accessory,Jewelry,Earring,,,0,0,0,1
40000003817,Cluster Bling,42,Accessory,Jewelry,Earring,,,0,0,0,1
40000003817,Cluster Bling,42,Accessory,Jewelry,Earring,,,0,0,0,1
40000003817,Cluster Bling,42,Accessory,Jewelry,Earring,,,0,0,0,1
40000003819,Mini Bling,25,Accessory ,Earring,,,Joe Joe  Jewels,0,0,1,0
40000003820,Cushion Bling,37,Accessory ,Earring,,,Joe Joe  Jewels,0,0,1,0
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,Earring,,,0,0,0,1
40000003820,Cushion Bling,37,Accessory,Jewelry,,,,0,0,0,1
40000003821,Mini Zip Denim,58,Apparel,Bottom,,,,0,0,0,1
40000003821,Mini Zip Denim,58,Apparel,Bottom,,,,0,0,0,1
40000003829,Piko Tank,24,Apparel,Top,,,,1,0,0,0
40000003829,Piko Tank,24,Apparel,Top,,,,1,0,0,0
40000003829,Piko Tank,24,Apparel,Top,,,,1,0,0,0
40000003829,Piko Tank,24,Apparel,Top,,,,1,0,0,0
40000003829,Piko Tank,24,Apparel,Top,,,,1,0,0,0
40000003829,Piko Tank,24,Apparel,Top,,,,0,1,0,0
40000003830,White Vest,49,Apparel,Top,,,,1,0,0,0
40000003830,White Vest,49,Apparel,Top,,,,0,1,0,0
40000003831,Pink Lady Top,41,Apparel,Top,,,,1,0,0,0
40000003833,Turq/Navy Print Maxi,49,Apparel,Dress,,,,1,0,0,0
40000003833,Turq/Navy Print Maxi,49,Apparel,Dress,,,,0,1,0,0
40000003834,Taupe/Melon Maxi,41,Apparel,Dress,,,,0,1,0,0
40000003835,Turq/Wht Dress,41,Apparel,Dress,,,,0,1,0,0
40000003838,Railroads Stripe,50,Apparel,Top,,,,1,0,0,0
40000003838,Railroads Stripe,50,Apparel,Top,,,,1,0,0,0
40000003839,Apricot Blouse,41,Apparel,Top,,,,1,0,0,0
40000003839,Apricot Blouse,41,Apparel,Top,,,,1,0,0,0
40000003843,Black Top,41,Apparel,Top,,,,0,1,0,0
40000003844,Teal Top,41,Apparel,Top,,,,1,0,0,0
40000003845,Pink Tye Dye,41,Apparel,Top,,,,0,1,0,0
40000003846,Rose Top,46,Apparel,Top,,,,1,0,0,0
40000003847,Peacock Top,41,Apparel,Top,,,,1,0,0,0
40000003847,Peacock Top,41,Apparel,Top,,,,0,1,0,0
40000003850,Navy Top,41,Apparel,Top,,,,1,0,0,0
40000003852,Coral Top,46,Apparel,Top,,,,0,1,0,0
40000003857,Navy Print Blouse,49,Apparel,Top,,,,0,1,0,0
40000003859,Mixed Green TOp,49,Apparel,Top,,,,1,0,0,0
40000003862,Navy Top,52,Apparel,Top,,,,1,0,0,0
40000003862,Navy Top,52,Apparel,Top,,,,1,0,0,0
40000003862,Navy Top,52,Apparel,Top,,,,0,1,0,0
40000003863,Spring Purple Top,49,Apparel,Top,,,,0,1,0,0
40000003864,Black Top,44,Apparel,Top,,,,1,0,0,0
40000003864,Black Top,44,Apparel,Top,,,,1,0,0,0
40000003864,Black Top,44,Apparel,Top,,,,0,1,0,0
40000003867,Ash Blonde Top,49,Apparel,Top,,,,1,0,0,0
40000003867,Ash Blonde Top,49,Apparel,Top,,,,0,1,0,0
40000003868,Doe & Rae Dressw,52,Apparel,Dress,,,,0,1,0,0
40000003869,Hem&Thread Mixed Print Dress,44,Apparel,Dress,,,,0,1,0,0
40000003870,Hem&Thread Grey/Purp Top,45,Apparel,Top,,,,1,0,0,0
40000003870,Hem&Thread Grey/Purp Top,45,Apparel,Top,,,,1,0,0,0
40000003870,Hem&Thread Grey/Purp Top,45,Apparel,Top,,,,0,1,0,0
40000003873,Kent Tank,48,Apparel,,,,,0,0,1,0
40000003873,Kent Tank,48,Apparel,Top,Tank,,,0,0,0,1
40000003873,Kent Tank,48,Apparel,Top,Tank,,,0,0,0,1
40000003873,Kent Tank,48,Apparel,Top,Tank,,,0,0,0,1
40000003873,Kent Tank,48,Apparel,Top,Tank,,,0,0,0,1
40000003874,Park Swing Tank,38,Apparel,,,,,0,0,1,0
40000003874,Park Swing Tank,38,Apparel,,,,,0,0,1,0
40000003874,Park Swing Tank,38,Apparel,,,,,0,0,1,0
40000003874,Park Swing Tank,38,Apparel,,,,,0,0,1,0
40000003874,Park Swing Tank,38,Apparel,,,,,0,0,1,0
40000003874,Park Swing Tank,38,Apparel,,,,,0,0,1,0
40000003874,Park Swing Tank,38,Apparel,,,,,0,0,1,0
40000003874,Park Swing Tank,38,Apparel,Top,,,,0,0,1,0
40000003874,Park Swing Tank,38,Apparel,Top,Tank,,,0,0,0,1
40000003874,Park Swing Tank,38,Apparel,Top,Tank,,,0,0,0,1
40000003874,Park Swing Tank,38,Apparel,Top,Tank,,,0,0,0,1
40000003874,Park Swing Tank,38,Apparel,Top,Tank,,,0,0,0,1
40000003874,Park Swing Tank,38,Apparel,Top,Tank,,,0,0,0,1
40000003874,Park Swing Tank,38,Apparel,Top,Tank,,,0,0,0,1
40000003874,Park Swing Tank,38,Apparel,Top,Tank,,,0,0,0,1
40000003874,Park Swing Tank,38,Apparel,Top,Tank,,,0,0,0,1
40000003874,Park Swing Tank,38,Apparel,Top,Tank,,,0,0,0,1
40000003874,Park Swing Tank,38,Apparel,Top,,,,0,0,0,1
40000003875,Bamboo Print Top,42,Apparel,Top,,,,0,0,0,1
40000003875,Bamboo Print Top,42,Apparel,Top,,,,0,0,0,1
40000003876,Wide Leg Pant,46,Apparel,Bottom,,,,0,0,0,1
40000003878,Hadlee,158,,,,,,0,0,0,1
40000003881,Framed ART,24,Dicor,,,,,0,0,0,1
40000003881,Framed ART,24,Dicor,,,,,0,0,0,1
40000003881,Framed ART,24,Dicor,,,,,0,0,0,1
40000003881,Framed ART,24,Dicor,,,,,0,0,0,1
40000003881,Framed ART,24,Dicor,,,,,0,0,0,1
40000003881,Framed ART,24,Dicor,,,,,0,0,0,1
40000003882,Charmer Tank,50,Apparel,Top,,,,0,0,0,1
40000003882,Charmer Tank,50,Apparel,Top,,,,0,0,0,1
40000003882,Charmer Tank,50,Apparel,Top,,,,0,0,0,1
40000003882,Charmer Tank,50,Apparel,Top,,,,0,0,0,1
40000003884,Royal Tee,55,Apparel,Top,,,,0,0,0,1
40000003884,Royal Tee,55,Apparel,Top,,,,0,0,0,1
40000003885,Sweet Dream Tee,43,Apparel,Top,,,,0,0,1,0
40000003885,Sweet Dream Tee,43,Apparel,Top,,,,0,0,0,1
40000003890,Small Resin Mosaic,14,Accessory,,,,,1,0,0,0
40000003896,Coral High Low,28,Apparel,Bottom,,,,1,0,0,0
40000003896,Coral High Low,28,Apparel,Top,,,,0,1,0,0
40000003900,Black Printes Maxi,37,Apparel,Dress,,,,1,0,0,0
40000003900,Black Printes Maxi,37,Apparel,Dress,,,,0,1,0,0
40000003901,Tie up Top with Lace,39,Apparel,Top,,,,1,0,0,0
40000003901,Tie up Top with Lace,39,Apparel,Top,,,,0,1,0,0
40000003906,Dust Pink Cover,27,Apparel,Top,,,,0,1,0,0
40000003908,Vintage Dictionary Art,26,Giftware,,,,,0,0,1,0
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003908,Vintage Dictionary Art,26,Dicor,Dictionary Art,,,,0,0,0,1
40000003909,Karly Top,85,Apparel,Top,,,Groceries ,0,0,1,0
40000003909,Karly Top,85,Apparel,Top,,,Groceries,0,0,0,1
40000003909,Karly Top,85,Apparel,Top,,,Groceries,0,0,0,1
40000003909,Karly Top,85,Apparel,Top,,,Groceries,0,0,0,1
40000003909,Karly Top,85,Apparel,Top,,,Groceries,0,0,0,1
40000003909,Karly Top,85,Apparel,Top,,,Groceries,0,0,0,1
40000003910,Georgia Crop,52,Apparel,Top,,,Groceries ,0,0,1,0
40000003910,Georgia Crop,52,Apparel,Top,,,Groceries,0,0,0,1
