UPC1, Item, Descrption, Price, Cost, Category, SubCategory, SubCategory2, SubCategory3, Vendor, Gigis-Raleigh, Gigis-Cary, Violet-Rareigh, Violet-CaryTotal Inventory
40000004320 ,   , Caramela Neon Royal Top , 42 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004326 ,   , Caramela White Top , 42 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004344 ,   , Blu Pepper Woven Pant , 42 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004346 ,   , Blu Pepper Woven Skirt , 34 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004348 ,   , Blu Pepper Woven Dress , 32 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004365 ,   , Entro , 48 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004390 ,   , Wishlist Loose Front Tunic , 48 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004392 ,   , Wishlist Loose Front Tunic , 39 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004393 ,   , Wishlist V-Neck Top , 39 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004394 ,   , Wishlist Basic Ruffled Hem Top , 34 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004395 ,   , Wishlist Strappy Back Top , 39 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004407 ,   , Navy Multi JKT , 75 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004408 ,   , Rust Combo , 49 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004409 ,   , Blk/Rust Cardi , 49 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004410 ,   , Blk Open Cardi , 49 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004411 ,   , Fringe Vest , 49 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004420 ,   , ganz , 39 ,   , Accessory ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004421 ,   , ganz , 12 ,   , Accessory ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004422 ,   , ganz , 26 ,   , Accessory ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004433 ,   , Blue Pepper Burgundy Top , 42 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004434 ,   , Blue Pepper Ivory Sleeveless T , 34 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004435 ,   , Isle Navy Top , 69 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004436 ,   , Isle True Blue Aspen Top , 85 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004437 ,   , Isel Navajo Paisley Dress , 119 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004439 ,   , En Creme Long Sleeve Blush Tas , 47 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004442 ,   , En Creme  Pink Dress , 39 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004443 ,   , En Creme  Olive Vest , 52 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004444 ,   , En Creme  Pink Print Romper , 42 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004474 ,   , GT5 Olive L/S , 39 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004479 ,   , NIKIBIKI Vintage Legging , 37 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004514 ,   , Red Coat with Sequin , 49 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004515 ,   , Moto Jacket Grey , 49 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004516 ,   , Denim Tie Dress , 54 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004517 ,   , L/S 2 Pocket Top , 42 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004518 ,   , Soft Cropped Jacket , 52 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004529 ,   , denim flat with wrap tassel , 24 ,   , Footwear ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004530 ,   , Tan/Wine Print Dress , 49 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004531 ,   , Black Dress , 34 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004532 ,   , En Creme White Top , 37 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004535 ,   , POL Embroidered Vest , 44 ,   , Apparel ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40004987001 ,   ,  , 24 ,   ,  ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40005719001 ,   ,  , 15 ,   ,  ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40005721001 ,   ,  , 8 ,   ,  ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40005722001 ,   ,  , 12 ,   ,  ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40005815001 ,   ,  , 16 ,   ,  ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40005816001 ,   ,  , 18 ,   ,  ,  ,  ,  ,  , 0 , 1 , 0 , 0 , 1
