UPC1, Item, Descrption, Cost, Price, Category, SubCategory, SubCategory2, SubCategory3, Vendor, GR, GC, VR, VC, Total Inventory
40007783001,        143C,Decco,$10.00 ,,,,,,,,,,,
40007784001,115004,Cluster Fork,$6.00 ,,,,,,,,,,,
40007785001,115008,Screw It,$6.00 ,,,,,,,,,,,
40007786001,   , Doing It Wrong ,0,14, Giftware  , Towel ,  ,  , Twisted Towel  ,0,0,1,0,1
40007786001,114010,Doing It Wrong,$6.00 ,,,,,,,,,,,
40007787001,115028,Paper Towels,$6.00 ,,,,,,,,,,,
40007788001,115048,Drink Up Bitches,$6.00 ,,,,,,,,,,,
40007789001,115062,Praise the Lord,$6.00 ,,,,,,,,,,,
40007790001,115066,Chop it like it's Hot,$6.00 ,,,,,,,,,,,
40007791001,115064,Don't Worry Dishes,$6.00 ,,,,,,,,,,,
40007792001,115052,Graters Gonna Grate,$6.00 ,,,,,,,,,,,
40007793001,   , Felted Soap ,0,16, Bath/Body  , Soap ,  ,  , Felted Soap ,0,0,1,1,2
40007793001,        FLFS,Felted Soap,$8.00 ,,,,,,,,,,,
40007794001,    CGC48702,Greeting Card,$2.25 ,,,,,,,,,,,
40007795001,     CM48702,Magnet,$2.25 ,,,,,,,,,,,
40007796001,   , Uptown Short ,0,69, Apparel ,  ,  ,  ,  ,0,0,1,0,1
40007796001,    OB477648,Uptown Short,$31.00 ,,,,,,,,,,,
40007797001,   , Bralette ,0,38, Apparel ,  ,  ,  ,  ,0,0,1,0,1
40007797001,    F040O835,Bralette,$17.00 ,,,,,,,,,,,
40007798001,   , Bralette ,0,38, Apparel ,  ,  ,  ,  ,0,0,1,0,1
40007798001,    OB470985,Bralette,$17.00 ,,,,,,,,,,,
40007799001,    OB475300,Fringe Vest,$67.00 ,,,,,,,,,,,
40007800001,    OB476004,Sydney Tank,$17.00 ,,,,,,,,,,,
40007801001,    OB476005,Dot to Dot Tee,$58.00 ,,,,,,,,,,,
40007802001,    OB397465,Ruffle Romper,$58.00 ,,,,,,,,,,,
40007803001,   , Last Chance Top ,0,98, Apparel , Top ,  ,  ,  ,0,0,1,0,1
40007803001,    OB456518,Last Chance Top,$44.00 ,,,,,,,,,,,
40007804001,   , Layla Knit Dress ,0,118, Apparel , Dress ,  ,  ,  ,0,0,1,0,1
40007804001,    OB456480,Layla Knit Dress,$53.00 ,,,,,,,,,,,
40007805001,   , Scallop Bandeau ,0,28, Apparel , Bandeau ,  ,  ,  ,0,0,0,4,4
40007805001,   F7150220A,Scallop Bandeau,$13.00 ,,,,,,,,,,,
40007806001,   R254G6TRQ,Heart Ring Sz 6,$26.00 ,,,,,,,,,,,
40007807001,   R254G7TRQ,Heart Ring Sz 7,$26.00 ,,,,,,,,,,,
40007808001,   R254G8TRQ,Heart Ring Sz 8,$26.00 ,,,,,,,,,,,
40007809001,    RPEACES7,Peace Ring Sz 7,$15.00 ,,,,,,,,,,,
40007810001,    N554GTRQ,Gold Moon Necklace,$22.00 ,,,,,,,,,,,
40007811001,     N554SCZ,Silver Moon Necklace,$22.00 ,,,,,,,,,,,
40007812001,       N577G,Tusk Lariat,$27.00 ,,,,,,,,,,,
40007813001,       E191S,Arc Hoops  Silver,$24.00 ,,,,,,,,,,,
40007814001,       E191R,Arc Hoops Rose Gold,$24.00 ,,,,,,,,,,,
40007815001,       E191G,Arc Hoops Gold,$24.00 ,,,,,,,,,,,
40007816001,       N547S,Silver Ladder Necklace,$20.00 ,,,,,,,,,,,
40007817001,       N547G,Gold Ladder Necklace,$20.00 ,,,,,,,,,,,
40007818001,       N543S,Silver Collar Necklace,$22.00 ,,,,,,,,,,,
40007819001,       N543G,Gold Collar Necklace,$22.00 ,,,,,,,,,,,
40007820001,    N582GQTZ,Gold Elephant Necklace,$22.00 ,,,,,,,,,,,
40007821001,      REYEG6,Third Eye Sz 6,$15.00 ,,,,,,,,,,,
40007822001,      REYEG7,Third Eye Sz 7,$15.00 ,,,,,,,,,,,
40007823001,      REYEG8,Third Eye Sz 8,$15.00 ,,,,,,,,,,,
40007824001,      R253G6,Naja Ring Sz 6,$20.00 ,,,,,,,,,,,
40007825001,      R253G7,Naja Ring Sz 7,$20.00 ,,,,,,,,,,,
40007826001,      R253G8,Naja Ring Sz 8,$20.00 ,,,,,,,,,,,
40007827001,     NHAMSAG,Hamsa Necklace Gold,$20.00 ,,,,,,,,,,,
40007828001,     NHAMSAS,Hamsa Necklace Silver,$20.00 ,,,,,,,,,,,
40007829001,      NMOONG,New Moon Gold,$20.00 ,,,,,,,,,,,
40007830001,  NEMJPIZZAS,Pizza Emoji Silver,$16.00 ,,,,,,,,,,,
40007831001,   NEMJHRTSG,Heart Eyes Emoji Gold,$16.00 ,,,,,,,,,,,
40007832001, NEMJCACTUSG,Cactus Emoji Gold,$16.00 ,,,,,,,,,,,
40007833001,        ENCS,NC Studs Silver,$14.00 ,,,,,,,,,,,
40007834001,        ENCG,NC Studs Gold,$14.00 ,,,,,,,,,,,
40007835001,     NNCOSMG,NC Necklace Gold,$20.00 ,,,,,,,,,,,
40007836001,     NNCOSMS,NC Necklace Silver,$20.00 ,,,,,,,,,,,
40007837001,    NCUSTOM1,Badass Necklace Gold,$20.00 ,,,,,,,,,,,
40007838001,    NCUSTOM2,Badass Necklace Silver,$20.00 ,,,,,,,,,,,
40007839001,    NCUSTOM3,Fearless Necklace Gold,$20.00 ,,,,,,,,,,,
40007840001,    NCUSTOM4,Fearless Necklace Silver,$20.00 ,,,,,,,,,,,
40007841001,    NCUSTOM5,Awesome Necklace Gold,$20.00 ,,,,,,,,,,,
40007842001,    NCUSTOM6,Awesome Necklace Silver,$20.00 ,,,,,,,,,,,
40007843001,   , Lily Skinny Straight ,0,104, Apparel , Bottom , Pant , Denim , Level 99 ,0,0,0,2,2
40007843001,      FA2580,Lily Skinny Straight,$47.00 ,,,,,,,,,,,
40007844001,   , Cassandra Short ,0,84, Apparel , Bottom ,  ,  ,  ,0,0,0,1,1
40007844001,      NL1373,Cassandra Short,$38.00 ,,,,,,,,,,,
40007845001,   , Lauren Lounge Short ,0,97, Apparel ,  ,  ,  ,  ,0,0,1,0,1
40007845001,      LK1455,Lauren Lounge Short,$44.00 ,,,,,,,,,,,
40007846001,   , Cassandra Short ,0,84, Apparel ,  ,  ,  ,  ,0,0,1,1,2
40007846001,      NL1373,Cassandra Short,$38.00 ,,,,,,,,,,,
40007847001,   , Tanya High Rise ,0,123, Apparel , Bottom , Pant , Denim ,  ,0,0,4,3,7
40007847001,      ML2897,Tanya High Rise,$56.00 ,,,,,,,,,,,
40007848001,      EY1450,Megan Short,$39.50 ,,,,,,,,,,,
40007849001,  THATALLCRD,That's All Greeting Card,$1.50 ,,,,,,,,,,,
40007850001,   , Birthday Cat ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,1,2
40007850001,       W0043,Birthday Cat,$4.50 ,,,,,,,,,,,
40007851001,       W0002,Owl Watch,$4.50 ,,,,,,,,,,,
40007852001,   , Leopard ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,1,2
40007852001,       W0040,Leopard,$4.50 ,,,,,,,,,,,
40007853001,   , Uni-Camo ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,10,11
40007853001,       W0072,Uni-Camo,$4.50 ,,,,,,,,,,,
40007854001,   , Catcus ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,1,2
40007854001,       W0071,Catcus,$4.50 ,,,,,,,,,,,
40007855001,   , Pink Pug ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,1,2
40007855001,       W0055,Pink Pug,$4.50 ,,,,,,,,,,,
40007856001,   , Breakfast ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,1,2
40007856001,       W0007,Breakfast,$4.50 ,,,,,,,,,,,
40007857001,       W0015,Yum Toast,$4.50 ,,,,,,,,,,,
40007858001,   , Mr. Fox ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,0,1
40007858001,       W0053,Mr. Fox,$4.50 ,,,,,,,,,,,
40007859001,       W0056,Hotdogs,$4.50 ,,,,,,,,,,,
40007860001,   , Florida ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,0,1
40007860001,       W0048,Florida,$4.50 ,,,,,,,,,,,
40007861001,   , Pump It Up ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,1,2
40007861001,       W0074,Pump It Up,$4.50 ,,,,,,,,,,,
40007862001,   , Sweater Safari ,0,12, Footwear  , Sock ,  ,  ,  ,0,0,1,4,5
40007862001,       F0264,Sweater Safari,$5.00 ,,,,,,,,,,,
40007863001,   , Celestial Elephant ,0,12, Footwear , Socks ,  ,  ,  ,0,0,0,1,1
40007863001,       F0281,Celestial Elephant,$5.00 ,,,,,,,,,,,
40007864001,   , Kitty Willows ,0,12, Footwear  , Sock ,  ,  ,  ,0,0,1,1,2
40007864001,       F0293,Kitty Willows,$5.00 ,,,,,,,,,,,
40007865001,       F0280,Let Them Eat Cupcakes,$5.00 ,,,,,,,,,,,
40007866001,   , Tacosaurus ,0,12, Footwear , Socks ,  ,  ,  ,0,0,0,3,3
40007866001,       F0254,Tacosaurus,$5.00 ,,,,,,,,,,,
40007867001,   , Rainbow Blast ,0,12, Footwear , Socks ,  ,  ,  ,0,0,0,4,4
40007867001,       F0187,Rainbow Blast,$5.00 ,,,,,,,,,,,
40007868001,   , Peacock ,0,12, Footwear  , Sock ,  ,  ,  ,0,0,1,1,2
40007868001,       F0195,Peacock,$5.00 ,,,,,,,,,,,
40007869001,       F0289,Ice Cream Dream,$5.00 ,,,,,,,,,,,
40007870001,   , Llama Drama ,0,12, Footwear  , Sock ,  ,  ,  ,0,0,1,2,3
40007870001,       F0292,Llama Drama,$5.00 ,,,,,,,,,,,
40007871001,   , Raining Cats and Dogs ,0,12, Footwear  , Sock ,  ,  ,  ,0,0,1,4,5
40007871001,       F0290,Raining Cats and Dogs,$5.00 ,,,,,,,,,,,
40007872001,   , Foxy Lady ,0,12, Footwear , Socks ,  ,  ,  ,0,0,0,2,2
40007872001,       F0205,Foxy Lady,$5.00 ,,,,,,,,,,,
40007873001,   , Love Bunny ,0,10, Footwear  , Sock ,  ,  ,  ,0,0,1,1,2
40007873001,       W0042,Love Bunny,$4.50 ,,,,,,,,,,,
40007874001,   , Reversible Tote ,0,95, Accessory  , Tote ,  ,  , Sydeny Love ,0,0,4,2,6
40007874001,10334,Reversible Tote,$40.00 ,,,,,,,,,,,
40007875001,10335,Reversible Tote,$40.00 ,,,,,,,,,,,
40007876001,10348,Envelope Bag,$14.00 ,,,,,,,,,,,
40007877001,   , Mini Shoulder Bag ,0,55, Accessory  ,  ,  ,  ,  ,0,0,1,0,1
40007877001,10342,Mini Shoulder Bag,$23.00 ,,,,,,,,,,,
40007878001,10341,Mini Shoulder Bag,$23.00 ,,,,,,,,,,,
40007879001,10374,Reversible Hobo,$40.00 ,,,,,,,,,,,
40007880001,10333,Reversible Tote,$40.00 ,,,,,,,,,,,
40007881001,10444,Reversible Tote,$40.00 ,,,,,,,,,,,
40007882001,10443,Reversible Tote,$40.00 ,,,,,,,,,,,
40007883001,10448,Reversible Hobo,$40.00 ,,,,,,,,,,,
40007884001,10420,Reversible Tote,$40.00 ,,,,,,,,,,,
40007885001,   , Zip Around Wallet ,0,40, Accessory  , Wallet ,  ,  , Hobo ,0,0,0,1,1
40007885001,10426,Zip Around Wallet,$15.00 ,,,,,,,,,,,
40007886001,10428,Zip Around Wallet,$15.00 ,,,,,,,,,,,
40007887001,   , Zip Around Wallet ,0,40, Accessory  , Wallet ,  ,  ,  ,0,0,0,1,1
40007887001,10427,Zip Around Wallet,$15.00 ,,,,,,,,,,,
40007888001,   , Zip Around Wallet ,0,40, Accessory  , Wallet ,  ,  , Hobo ,0,0,0,1,1
40007888001,10429,Zip Around Wallet,$15.00 ,,,,,,,,,,,
40007889001,   , Zip Around Wallet ,0,40, Accessory  , Wallet ,  ,  ,  ,0,0,0,1,1
40007889001,10430,Zip Around Wallet,$15.00 ,,,,,,,,,,,
40007890001,10431,Zip Around Wallet,$15.00 ,,,,,,,,,,,
40007891001,10425,Reversible Hobo,$40.00 ,,,,,,,,,,,
40007892001,  WT1405CAMA,Antonia Tunic,$24.00 ,,,,,,,,,,,
40007893001,P1204PIANVYA,Blue Skies Kimono,$26.00 ,,,,,,,,,,,
40007897001, D7400GPWHTA,Serengeti Split Side,$32.00 ,,,,,,,,,,,
40007898001,  KD206DCRLA,Valentina Romper,$36.00 ,,,,,,,,,,,
40007899001,      H15119,Beaded Black Top,$41.00 ,,,,,,,,,,,
40007900001,      H54451,Charcoal Maxi,$39.00 ,,,,,,,,,,,
40007901001,  VI32155BLK,Darcy Black,$42.50 ,,,,,,,,,,,
40007902001, VI32155GRAN,Darcy Granite,$42.50 ,,,,,,,,,,,
40007903001, VI32155PUMC,Darcy Pumice,$42.50 ,,,,,,,,,,,
40007904001,   , Amora Black ,0,88, Accessory  , Wallet ,  ,  , Hobo ,0,0,0,1,1
40007904001,  VI32247BLK,Amora Black,$36.00 ,,,,,,,,,,,
40007905001,   , Amora Carmine ,0,88, Accessory  , Wallet ,  ,  , Hobo ,0,0,0,1,1
40007905001, VI32247CMNE,Amora Carmine,$36.00 ,,,,,,,,,,,
40007906001,   , Amora Pumice ,0,88, Accessory  , Wallet ,  ,  , Hobo ,0,0,0,2,2
40007906001, VI32247PUMC,Amora Pumice,$36.00 ,,,,,,,,,,,
40007907001,   , Lauren Black ,0,110, Accessory  , Wallet ,  ,  , Hobo ,0,0,1,0,1
40007907001,   VI3385BLK,Lauren Black,$46.50 ,,,,,,,,,,,
40007908001,   , Lauren Carmine ,0,110, Accessory  , Wallet ,  ,  , Hobo ,0,0,1,2,3
40007908001,  VI3385CMNE,Lauren Carmine,$46.50 ,,,,,,,,,,,
40007909001,  VI3385PUMC,Lauren Pumice,$46.50 ,,,,,,,,,,,
40007910001,   , Lauren Artistic ,0,128, Apparel , Wallet ,  ,  , Hobo ,0,0,0,1,1
40007910001,  VI3385ARTB,Lauren Artistic,$54.50 ,,,,,,,,,,,
40007911001,  VI3385STRB,Lauren Starburst,$54.50 ,,,,,,,,,,,
40007912001,   , Vida Pumice ,0,98, Accessory  , Wallet ,  ,  , Hobo ,0,0,0,1,1
40007912001, VI32185PUMC,Vida Pumice,$40.00 ,,,,,,,,,,,
40007913001,   , Vida Carmine ,0,98, Accessory  , Wallet ,  ,  , Hobo ,0,0,1,2,3
40007913001, VI32185CMNE,Vida Carmine,$40.00 ,,,,,,,,,,,
40007914001,   , Sadie Carmine ,0,108, Accessory  , Wallet ,  ,  , Hobo ,0,0,1,2,3
40007914001, VI32059CMNE,Sadie Carmine,$44.50 ,,,,,,,,,,,
40007915001,   , Sadie Pumice ,0,108, Accessory  , Wallet ,  ,  , Hobo ,0,0,0,2,2
40007915001, VI32059PUMC,Sadie Pumice,$44.50 ,,,,,,,,,,,
40007916001,   , Sadie Black ,0,108, Accessory  , Wallet ,  ,  , Hobo ,0,0,1,1,2
40007916001,  VI32059BLK,Sadie Black,$44.50 ,,,,,,,,,,,
40007917001,   , Sadie Turqoise ,0,108, Accessory  , Wallet ,  ,  , Hobo ,0,0,0,1,1
40007917001, VI32059TURQ,Sadie Turqoise,$44.50 ,,,,,,,,,,,
40007918001,   , Rachel Carmine ,0,128, Accessory  , Wallet ,  ,  , Hobo ,0,0,1,1,2
40007918001,  VI3356CMNE,Rachel Carmine,$53.00 ,,,,,,,,,,,
40007919001,   , Rachel Pumic ,0,128, Accessory  , Wallet ,  ,  , Hobo ,0,0,0,1,1
40007919001,  VI3356PUMC,Rachel Pumic,$53.00 ,,,,,,,,,,,
40007920001,  SO82160BLK,River Black,$109.00 ,,,,,,,,,,,
40007921001,  SO82142BLK,Blaze Black,$83.00 ,,,,,,,,,,,
40007922001,  SO82186BLK,Fern Black,$52.00 ,,,,,,,,,,,
40007923001, SO82186BRDY,Fern Brandy,$52.00 ,,,,,,,,,,,
40007924001,   , Blaze Birch ,0,188, Accessory  , Wallet ,  ,  , Hobo ,0,0,0,1,1
40007924001, SO82142BRCH,Blaze Birch,$83.00 ,,,,,,,,,,,
40007925001,   , Cydney Turqoise ,0,178, Accessory  , Wallet ,  ,  , Hobo ,0,0,0,1,1
40007925001, PM35580TURQ,Cydney Turqoise,-,,,,,,,,,,,
40007926001,     APL0005,Flora Bird Pouch,$14.50 ,,,,,,,,,,,
40007927001,   , Starlet Pouch ,0,32, Giftware , Pouch ,  ,  ,  ,0,0,0,1,1
40007927001,     APL0015,Starlet Pouch,$14.50 ,,,,,,,,,,,
40007928001,   , Answers Pouch ,0,32, Accessory  ,  ,  ,  ,  ,0,0,0,2,2
40007928001,     APL0025,Answers Pouch,$14.50 ,,,,,,,,,,,
40007929001,   , You're Everything Pouch ,0,32, Accessory  , Pouch ,  ,  ,  ,0,0,0,2,2
40007929001,     APL0041,You're Everything Pouch,$14.50 ,,,,,,,,,,,
40007930001,   , Flora Bird Pouch ,0,21, Accessory  ,  ,  ,  ,  ,0,0,0,1,1
40007930001,     APS0005,Flora Bird Pouch,$9.50 ,,,,,,,,,,,
40007931001,     APS0016,Starlet Pouch,$9.50 ,,,,,,,,,,,
40007932001,   , Answers Pouch ,0,21, Apparel ,  ,  ,  ,  ,0,0,1,0,1
40007932001,     APS0025,Answers Pouch,$9.50 ,,,,,,,,,,,
40007933001,   , You're Everything Pouch ,0,21, Accessory  ,  ,  ,  ,  ,0,0,0,1,1
40007933001,     APS0041,You're Everything Pouch,$9.50 ,,,,,,,,,,,
40007934001,   , Golden Bird Coin Purse ,0,12, Accessory  , Pouch ,  ,  ,  ,0,0,0,3,3
40007934001,       CP004,Golden Bird Coin Purse,$5.50 ,,,,,,,,,,,
40007935001,   , Think In Magic Coin Purse ,0,12, Accessory  ,  ,  ,  ,  ,0,0,0,3,3
40007935001,       CP019,Think In Magic Coin Purse,$5.50 ,,,,,,,,,,,
40007936001,      GB015F,Moon & Back Gift Bag,$2.00 ,,,,,,,,,,,
40007937001,   , For You Gift Bag ,0,5, Accessory ,  ,  ,  ,  ,0,0,0,1,1
40007937001,      GB021F,For You Gift Bag,$2.00 ,,,,,,,,,,,
40007938001,      GB022F,Big Deal Gift Bag,$2.00 ,,,,,,,,,,,
40007939001,      GB025F,Starlet Gift Bag,$2.00 ,,,,,,,,,,,
40007940001,   , Bee's Knees Gift Bag ,0,5, Giftware , Gift Bag ,  ,  ,  ,0,0,0,3,3
40007940001,      GB029F,Bee's Knees Gift Bag,$2.00 ,,,,,,,,,,,
40007941001,      GT0103,Wuv You Gift Tag,$1.75 ,,,,,,,,,,,
40007942001,      GT0110,Asian Peony Gift Tag,$1.75 ,,,,,,,,,,,
40007943001,      GT0126,Giraffe Glitter Gift Tag,$1.75 ,,,,,,,,,,,
40007944001,      GT0136,Fish in the Sea Gift Tag,$1.75 ,,,,,,,,,,,
40007945001,      GT0139,To & From Gift Tag,$0.30 ,,,,,,,,,,,
40007946001,      GT0140,Whale Done Gift Tag,$1.75 ,,,,,,,,,,,
40007947001,      GT0144,1 in a Million Gift Tag,$1.75 ,,,,,,,,,,,
40007948001,      GT0146,Meerkat Gift Tag,$1.75 ,,,,,,,,,,,
40007949001,      LB0006,Love Zebra Lunch Bag,$2.50 ,,,,,,,,,,,
40007950001,   , Snack Attack Lunch Bag ,0,8, Accessory  , Lunch Bag ,  ,  ,  ,0,0,0,1,1
40007950001,      LB0009,Snack Attack Lunch Bag,$2.50 ,,,,,,,,,,,
40007951001,   , Pink Dawn Pad ,0,9, Stationary  ,  ,  ,  ,  ,0,0,1,0,1
40007951001,      LLP017,Pink Dawn Pad,$1.50 ,,,,,,,,,,,
40007952001,      LLP019,Good Thinking Pad,$1.50 ,,,,,,,,,,,
40007953001,      LT0016,Sky's the Limit Tag,$2.00 ,,,,,,,,,,,
40007954001,      LT0026,Light Tomorrow Tag,$2.00 ,,,,,,,,,,,
40007955001,       M0071,Bee's Knees Magnet,$1.00 ,,,,,,,,,,,
40007956001,       M0073,Fabulous Magnet,$1.00 ,,,,,,,,,,,
40007957001,       M0087,Big Deal Magnet,$1.00 ,,,,,,,,,,,
40007958001,   , Laughing Whale Magnet ,0,4, Giftware ,  ,  ,  ,  ,0,0,0,1,1
40007958001,       M0098,Laughing Whale Magnet,$1.00 ,,,,,,,,,,,
40007959001,   , Bee's Knees Mini Book ,0,3, Stationary  ,  ,  ,  ,  ,0,0,1,0,1
40007959001,       MB012,Bee's Knees Mini Book,$1.25 ,,,,,,,,,,,
40007960001,   , Starlet Mini Book ,0,3, Stationary , Notebook  ,  ,  ,  ,0,0,0,2,2
40007960001,       MB030,Starlet Mini Book,$1.25 ,,,,,,,,,,,
40007961001,   , Light Tomorrow Mini Book ,0,3, Stationary , Notebook  ,  ,  ,  ,0,0,0,2,2
40007961001,       MB035,Light Tomorrow Mini Book,$1.25 ,,,,,,,,,,,
40007962001,       MB037,Wuv You Mini Book,$1.25 ,,,,,,,,,,,
40007963001,       MS007,Happy Elephant Shopper,$3.50 ,,,,,,,,,,,
40007964001,   , Painted Flowers Shopper ,0,8, Giftware ,  ,  ,  ,  ,0,0,0,12,12
40007964001,       MS008,Painted Flowers Shopper,$3.50 ,,,,,,,,,,,
40007965001,   , Big Deal Notebook ,0,16, Stationary  ,  ,  ,  ,  ,0,0,1,0,1
40007965001,       NB022,Big Deal Notebook,$7.00 ,,,,,,,,,,,
40007966001,       NB029,With all my Heart Notebook,$7.00 ,,,,,,,,,,,
40007967001,       NB032,Think in Magic Notebook,$7.00 ,,,,,,,,,,,
40007968001,   , Starlet Sticky Note ,0,14, Stationary  ,  ,  ,  , Knock Knock ,0,0,1,0,1
40007968001,   STKNT0009,Starlet Sticky Note,$3.00 ,,,,,,,,,,,
40007969001,   STKNT0013,Leap of Faith Sticky Note,$3.00 ,,,,,,,,,,,
40007970001,     BP10248,Pacific,$16.00 ,,,,,,,,,,,
40007971001,     BP10356,Amador,$20.00 ,,,,,,,,,,,
40007972001,   , Fallon ,0,40,  ,  ,  ,  ,  ,0,0,0,1,1
40007972001,     BP10381,Fallon,$18.00 ,,,,,,,,,,,
40007973001,     BP10382,Fallon,$18.00 ,,,,,,,,,,,
40007974001,     BP14101,Missoula,$18.00 ,,,,,,,,,,,
40007975001,     BP14107,Missoula,$16.00 ,,,,,,,,,,,
40007976001,     BP14122,Modoc,$12.00 ,,,,,,,,,,,
40007977001,     BP14123,Modoc,$12.00 ,,,,,,,,,,,
40007978001,     BP14191,Luna,$12.00 ,,,,,,,,,,,
40007979001,     BP16021,Calico,$16.00 ,,,,,,,,,,,
40007980001,     BP16031,Clarita,$18.00 ,,,,,,,,,,,
40007981001,     BP16035,Clarita,$16.00 ,,,,,,,,,,,
40007982001,   , Garrison Hoodie ,0,106, Stationary  ,  ,  ,  , Fred&Friends ,0,0,0,2,2
40007982001, K36CA3SW940,Garrison Hoodie,$48.00 ,,,,,,,,,,,
40007984001,   , Love V-Neck ,0,110, Apparel ,  ,  ,  ,  ,0,0,0,4,4
40007984001,K36CA3BSW945,Love V-Neck,$50.00 ,,,,,,,,,,,
40007986001,   , Marlowe V-Neck ,0,99, Apparel ,  ,  ,  ,  ,0,0,0,1,1
40007986001, K36CA3SW705,Marlowe V-Neck,$45.00 ,,,,,,,,,,,
40007988001,   , Tipped Crew ,0,99, Apparel ,  ,  ,  ,  ,0,0,0,2,2
40007988001, K36CA3SW983,Tipped Crew,$45.00 ,,,,,,,,,,,
40007990001,   2300WHITE,White Cami,$12.00 ,,,,,,,,,,,
40007991001,  2300SILVER,Silver Cami,$12.00 ,,,,,,,,,,,
40007992001,   , Black Cami ,0,26, Apparel , Top , Tank ,  ,  ,0,0,0,2,2
40007992001,   2300BLACK,Black Cami,$12.00 ,,,,,,,,,,,
40007993001,   , Seamless Tank ,0,30, Apparel , Top ,  ,  ,  ,0,0,0,2,2
40007993001,   3300BLACK,Seamless Tank,$14.00 ,,,,,,,,,,,
40007994001,   3300MOCHA,Seamless Tank,$14.00 ,,,,,,,,,,,
40007995001,   3800IVORY,Ivory 3/4 Sleeve,$16.00 ,,,,,,,,,,,
40007996001,   , White 3/4 Sleeve ,0,35, Apparel ,  ,  ,  ,  ,0,0,2,1,3
40007996001,   3800WHITE,White 3/4 Sleeve,$16.00 ,,,,,,,,,,,
40007997001,   , Black L/S ,0,37, Apparel ,  ,  ,  ,  ,0,0,2,1,3
40007997001,   4100BLACK,Black L/S,$17.00 ,,,,,,,,,,,
40007998001,   , Charcoal L/S ,0,37, Apparel ,  ,  ,  ,  ,0,0,2,1,3
40007998001,4100CHARCOAL,Charcoal L/S,$17.00 ,,,,,,,,,,,
40007999001,   , White L/S ,0,37, Apparel ,  ,  ,  ,  ,0,0,2,1,3
40007999001,   4100WHITE,White L/S,$17.00 ,,,,,,,,,,,
40008000001,   , Yeah NO Tank ,0,84, Apparel , Top ,  ,  ,  ,0,0,0,1,1
40008000001,  TY5161SBW5,Yeah NO Tank,$38.00 ,,,,,,,,,,,
40008001001,      EC4300,Heather Tunic,$16.90 ,,,,,,,,,,,
40008002001,      EC4100,Hi Low Tunic,$16.90 ,,,,,,,,,,,
40008003001,       EC439,Tie Dye Top,$14.90 ,,,,,,,,,,,
40008004001,   , Legging 8 Year ,0,210, Apparel , Bottom , Legging , Denim  ,  ,0,0,0,3,3
40008004001,  REV128808Y,Legging 8 Year,$95.00 ,,,,,,,,,,,
40008006001,   , Harper ,0,172, Apparel , Bottom ,  , Denim ,  ,0,0,0,5,5
40008006001,  REV1616SMI,Harper,$78.00 ,,,,,,,,,,,
40008007001,1430210,Gates Iron Grey,$95.00 ,,,,,,,,,,,
40008008001,   , Surry White ,0,198, Apparel , Bottom , Pant , Denim  , Raleigh Denim ,0,0,0,1,1
40008008001,1410220,Surry White,$90.00 ,,,,,,,,,,,
40008009001,   , Union Rinse ,0,196, Apparel , Bottom , Pant , Denim , Raleigh Denim ,0,0,3,5,8
40008009001,1100204,Union Rinse,$89.00 ,,,,,,,,,,,
40008010001,   , Union Indigo ,0,225, Apparel ,  ,  ,  ,  ,0,0,1,4,5
40008010001,1340201,Union Indigo,$102.00 ,,,,,,,,,,,
40008011001,   , Haywood Black ,0,225, Apparel ,  ,  ,  ,  ,0,0,1,7,8
40008011001,1340205,Haywood Black,$102.00 ,,,,,,,,,,,
40008012001,   , Surry London ,0,265, Apparel ,  ,  ,  ,  ,0,0,1,2,3
40008012001,1410202,Surry London,$120.00 ,,,,,,,,,,,
40008013001,1430212,Dare Selvage,$102.00 ,,,,,,,,,,,
40008014001,   , Haywood TKO ,0,225, Apparel , Bottom , Pant , Denim ,  ,0,0,1,1,2
40008014001,1510221,Haywood TKO,$102.00 ,,,,,,,,,,,
40008015001,        101S,Classic Believe,$17.50 ,,,,,,,,,,,
40008016001,   , Dainty Lock Gold ,0,62, Accessory , Jewelry , Necklace ,  , The Giving Keys  ,0,0,0,5,5
40008016001,       2501G,Dainty Lock Gold,$28.00 ,,,,,,,,,,,
40008017001,       117OB,Classic Brave Brass,$17.50 ,,,,,,,,,,,
40008018001,       2403G,Dainty Infinity Gold,$20.00 ,,,,,,,,,,,
40008019001,       2403S,Dainty Infinity Silver,$20.00 ,,,,,,,,,,,
40008020001,       105AC,Classic Dream Copper,$17.50 ,,,,,,,,,,,
40008021001,   , Key Cuff Dream ,0,49, Accessory , Jewelry , Necklace ,  , The Giving Keys  ,0,0,0,3,3
40008021001,       4005G,Key Cuff Dream,$22.00 ,,,,,,,,,,,
40008022001,       4005S,Key Cuff Dream,$22.00 ,,,,,,,,,,,
40008023001,       2207G,Dainty XL Gold,$24.00 ,,,,,,,,,,,
40008024001,       2207S,Dainty XL Silver,$24.00 ,,,,,,,,,,,
